person_id,sex,race,c_charge_degree,c_charge_desc,num_r_cases,r_charge_degree,r_charge_desc,num_vr_cases,vr_charge_degree,vr_charge_desc,is_recid,is_violent_recid
943,Male,Caucasian,(M1),Felony Battery (Dom Strang),1,(M1),Trespass/Property/Other Structure,,,,1,0
948,Female,African-American,(MO3),Failure To Pay Taxi Cab Charge,,,,,,,0,0
951,Male,African-American,(M1),Battery,,,,,,,0,0
956,Male,African-American,(F3),Possession of Cocaine,1,(M1),Viol Injunct Domestic Violence,,(F1),Robbery / Weapon,1,1
964,Male,Caucasian,(F2),Manslaughter W/Weapon/Firearm,1,(F3),Possession of Cannabis,,,,1,0
970,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
1025,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
1029,Male,Caucasian,(M1),Resist/Obstruct W/O Violence,,,,,,,0,0
1057,Male,African-American,(F3),Possession of Cocaine,3,(M2),Trespass Struct/Conveyance,,,,1,0
1058,Male,African-American,(M2),arrest case no charge,,,,,,,0,0
1069,Male,Caucasian,(F1),arrest case no charge,,,,,,,0,0
1073,Male,Hispanic,(M1),Driving Under The Influence,,,,,,,0,0
1076,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1088,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
1102,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1110,Female,African-American,(F3),Neglect Child / No Bodily Harm,2,(F3),Possession of Cocaine,,,,1,0
1113,Female,Hispanic,(F3),Battery on a Person Over 65,,,,,,,0,0
1118,Female,Caucasian,(F1),arrest case no charge,,,,,,,0,0
1125,Male,African-American,(F2),arrest case no charge,2,(F1),Trafficking In Cocaine 28><200,,,,1,0
1126,Male,Hispanic,(F3),Tamper With Witness/Victim/CI,,,,,,,0,0
1127,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1150,Female,African-American,(F3),Possession of Cocaine,3,(F3),Possession of Cocaine,,,,1,0
1167,Male,African-American,(M1),Battery,,,,,,,0,0
1170,Male,Other,(F3),Aggravated Assault W/Dead Weap,1,(M1),Carrying A Concealed Weapon,,,,1,0
1186,Male,Caucasian,(M1),Battery,1,(M2),Petit Theft,,,,1,0
1187,Male,Caucasian,(F3),Grand Theft (Motor Vehicle),1,(F2),Robbery Sudd Snatch w/Weapon,,(F2),Robbery Sudd Snatch w/Weapon,1,1
1211,Male,Caucasian,(M1),Battery,,,,,,,0,0
1220,Male,African-American,(F3),Driving While License Revoked,,,,,,,0,0
1228,Female,Caucasian,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
1246,Male,African-American,(M1),Battery,2,(F3),False Ownership Info/Pawn Item,,,,1,0
1248,Male,Caucasian,(M1),Battery,1,(M2),Unlaw LicTag/Sticker Attach,,,,1,0
1268,Male,African-American,(F3),Possession of Cannabis,4,(F2),Utilizing Juvenile to Deliver,,,,1,0
1269,Male,African-American,(M1),Battery,,,,,,,0,0
1278,Male,Other,(M1),Possess Cannabis/20 Grams Or Less,,,,,,,0,0
1281,Female,Caucasian,(M1),Battery,1,(MO3),Lewd/Assignation/Prostitution,,,,1,0
1284,Male,Caucasian,(F3),Battery on a Person Over 65,,,,,,,0,0
1296,Male,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
1304,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
1306,Male,African-American,(F2),Deliver Cocaine,1,(F6),Murder in the First Degree,,(F6),Murder in the First Degree,1,1
1311,Male,African-American,(F3),Possession of Cannabis,,,,,,,0,0
1315,Male,African-American,(F3),Robbery Sudd Snatch No Weapon,,,,,,,0,0
1322,Male,Caucasian,(M1),arrest case no charge,,,,,,,0,0
1338,Male,African-American,(F3),Resist Officer w/Violence,,,,,,,0,0
1347,Female,Caucasian,(F3),Possession of Cocaine,2,(M1),Driving Under The Influence,,,,1,0
1371,Male,African-American,(F3),Failure To Return Hired Vehicle,,,,,,,0,0
1402,Male,African-American,(M1),Battery,,,,,,,0,0
1415,Male,Hispanic,(F3),Possession Of Methamphetamine,,,,,,,0,0
1428,Male,African-American,(F3),Crim Use of Personal ID Info,,,,,,,0,0
1438,Female,Caucasian,(F3),Possession Of Alprazolam,,,,,,,0,0
1444,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,,,,,,,0,0
1451,Male,Caucasian,(F1),arrest case no charge,,,,,,,0,0
1452,Female,Caucasian,(M1),Driving Under The Influence,1,(M2),Susp Drivers Lic 1st Offense,,,,1,0
1457,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1463,Male,African-American,(M1),Viol Injunct Domestic Violence,3,(F3),Tampering With Physical Evidence,,,,1,0
1489,Male,Hispanic,(F3),Depriv LEO of Protect/Communic,,,,,,,0,0
1506,Female,Caucasian,(F1),arrest case no charge,1,(F3),,,,,1,0
1509,Male,Hispanic,(F5),Sex Battery Deft 18+/Vict 11-,,,,,,,0,0
1551,Male,Hispanic,(M1),Battery,,,,,,,0,0
1555,Female,Caucasian,(M1),Battery,,,,,,,0,0
1556,Male,African-American,(F3),Robbery W/Firearm,1,(F3),Robbery Sudd Snatch No Weapon,,(F3),Robbery Sudd Snatch No Weapon,1,1
1561,Male,African-American,(M1),Felony Battery (Dom Strang),,,,,,,0,0
1575,Male,African-American,(M2),Criminal Mischief Damage <$200,1,(M2),Expired DL More Than 6 Months,,,,1,0
1576,Male,African-American,(M2),Prowling/Loitering,1,(M2),Petit Theft,,,,1,0
1579,Male,Caucasian,(M1),Viol Injunct Domestic Violence,,,,,,,0,0
1580,Male,Caucasian,(M1),Battery,,,,,,,0,0
1581,Male,Caucasian,(M1),Battery,,,,,,,0,0
1587,Male,Caucasian,(F2),Lewd or Lascivious Molestation,,,,,,,0,0
1606,Female,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
1608,Female,Caucasian,(MO3),arrest case no charge,1,(M1),Trespass Other Struct/Convey,,,,1,0
1626,Male,African-American,(F3),Carrying Concealed Firearm,5,(F3),Poss3;4 Methylenedioxymethcath,,,,1,0
1631,Male,Caucasian,(F3),Possession of Cocaine,1,(M1),Battery,,(M1),Battery,1,1
1656,Male,Hispanic,(M1),DUI - Enhanced,,,,,,,0,0
1664,Male,Caucasian,(M1),Opert With Susp DL 2nd Offens,,,,,,,0,0
1677,Female,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
1690,Female,African-American,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
1705,Male,African-American,(F5),arrest case no charge,,,,,,,0,0
1707,Male,African-American,(F3),Poss Unlaw Issue Driver Licenc,,,,,,,0,0
1708,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1714,Male,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
1716,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
1723,Female,African-American,(F3),Felony Petit Theft,,,,,,,0,0
1731,Male,Caucasian,(F3),Possession of Hydromorphone,,,,,,,0,0
1737,Female,African-American,(F3),Crim Use of Personal ID Info,,,,,,,0,0
1750,Male,Caucasian,(F3),arrest case no charge,2,(F3),Possession of Ethylone,,,,1,0
1759,Male,Caucasian,(M2),Driving License Suspended,1,(F3),Robbery Sudd Snatch No Weapon,,(F3),Robbery Sudd Snatch No Weapon,1,1
1770,Male,African-American,(F1),Traffick Amphetamine 28g><200g,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1777,Female,African-American,(F3),Grand Theft In The 3Rd Degree,1,(M1),Battery,,(M1),Battery,1,1
1786,Male,African-American,(MO3),Poss Of Controlled Substance,1,(M1),Resist/Obstruct W/O Violence,,,,1,0
1805,Male,African-American,(F2),Robbery / No Weapon,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
1813,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1864,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
1879,Male,African-American,(F3),Felony Battery (Dom Strang),,,,,,,0,0
1888,Male,African-American,(M1),Battery,,,,,,,0,0
1900,Male,Caucasian,(F7),arrest case no charge,1,(M1),Battery,,(M1),Battery,1,1
1917,Male,Caucasian,(F3),Battery on Law Enforc Officer,,,,,,,0,0
1926,Female,Caucasian,(M1),DUI - Enhanced,,,,,,,0,0
1935,Male,Hispanic,(M1),Battery,,,,,,,0,0
1945,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
1947,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
1949,Male,Hispanic,(F3),arrest case no charge,,,,,,,0,0
1954,Male,Caucasian,(M1),Battery,1,(F3),Possession of Cocaine,,,,1,0
1975,Male,Asian,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
2004,Male,Caucasian,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
2013,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
2029,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2030,Female,Caucasian,(M2),Driving License Suspended,,,,,,,0,0
2032,Male,African-American,(F6),arrest case no charge,,,,,,,0,0
2047,Male,African-American,(M1),Driving Under The Influence,7,(M1),Resist/Obstruct W/O Violence,,,,1,0
2048,Male,African-American,(F3),Possession of Cocaine,1,(M2),Driving License Suspended,,,,1,0
2049,Female,African-American,(F3),Resist Officer w/Violence,1,(M2),Driving License Suspended,,,,1,0
2050,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
2054,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2057,Male,African-American,(F3),Poss3;4 Methylenedioxymethcath,1,(F1),Aggrav Child Abuse-Agg Battery,,(F1),Aggrav Child Abuse-Agg Battery,1,1
2072,Female,Caucasian,(M2),Tresspass Struct/Conveyance,,,,,,,0,0
2077,Male,African-American,(M1),Battery,,,,,,,0,0
2104,Male,Other,(F3),Trespass Structure w/Dang Weap,,,,,,,0,0
2112,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
2129,Male,African-American,(F3),Tampering With Physical Evidence,2,(M1),Possess Cannabis/20 Grams Or Less,,(F2),Agg Fleeing/Eluding High Speed,1,1
2138,Male,African-American,(F3),False Ownership Info/Pawn Item,1,(M2),Petit Theft,,,,1,0
2139,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
2145,Male,African-American,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
2149,Male,African-American,(F3),Possession of Cannabis,1,(MO3),Sleeping On Beach,,,,1,0
2160,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
2177,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2192,Male,African-American,(M1),Battery,,,,,,,0,0
2208,Male,African-American,(F3),Driving While License Revoked,1,(M1),Battery,,(M1),Battery,1,1
2219,Male,Caucasian,(F3),D.U.I. Serious Bodily Injury,,,,,,,0,0
2235,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2242,Male,Hispanic,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
2259,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2263,Male,Native American,(F3),Poss3;4 Methylenedioxymethcath,,,,,,,0,0
2274,Male,Caucasian,(M1),Battery,2,(M1),Resist/Obstruct W/O Violence,,(F3),Battery Emergency Care Provide,1,1
2290,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2297,Male,Caucasian,(F3),Poss Pyrrolidinovalerophenone,1,(F2),Agg Battery Grt/Bod/Harm,,(F2),Agg Battery Grt/Bod/Harm,1,1
2318,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,1,(M1),Petit Theft $100- $300,,,,1,0
2358,Female,African-American,(M1),Battery,,,,,,,0,0
2363,Male,Caucasian,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2377,Male,Caucasian,(M1),Battery,,,,,,,0,0
2381,Male,Hispanic,(F2),arrest case no charge,1,(F3),Destroy Damage Alter Elec Monitor Equip,,,,1,0
2383,Male,Other,(F3),Pos Cannabis W/Intent Sel/Del,,,,,,,0,0
2389,Male,African-American,(M1),arrest case no charge,,,,,,,0,0
2397,Male,African-American,(F3),Burglary Conveyance Unoccup,,,,,,,0,0
2398,Female,Caucasian,(F3),Resist Officer w/Violence,,,,,,,0,0
2399,Male,Hispanic,(M1),Viol Prot Injunc Repeat Viol,1,(F3),Grand Theft Firearm,,,,1,0
2435,Male,African-American,(F2),arrest case no charge,,,,,,,0,0
2439,Female,African-American,(M2),Driving License Suspended,,,,,,,0,0
2442,Male,African-American,(F2),arrest case no charge,1,(M2),Operating W/O Valid License,,(F2),Aggravated Battery / Pregnant,1,1
2457,Male,Other,(M1),Battery,,,,,,,0,0
2467,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
2468,Male,Caucasian,(M2),Disorderly Intoxication,,,,,,,0,0
2472,Male,Caucasian,(M2),Petit Theft,,,,,,,0,0
2473,Male,African-American,(M2),Driving License Suspended,,,,,,,0,0
2514,Male,African-American,(F3),Poss Pyrrolidinovalerophenone,2,(F3),Poss Pyrrolidinovalerophenone,,,,1,0
2534,Male,Caucasian,(F3),arrest case no charge,1,(F3),Grand Theft in the 3rd Degree,,,,1,0
2544,Male,Caucasian,(F3),Crimin Mischief Damage $1000+,1,(M2),Disorderly Conduct,,,,1,0
2560,Male,Caucasian,(F2),Sale/Del Cannabis At/Near Scho,1,(F3),Possession Of Alprazolam,,(M1),Battery,1,1
2573,Female,Caucasian,(F3),Possession of Cocaine,1,(M2),Prostitution/Lewd Act Assignation,,,,1,0
2597,Male,African-American,(F3),Felony Driving While Lic Suspd,,,,,,,0,0
2602,Male,African-American,(F3),Att Tamper w/Physical Evidence,,,,,,,0,0
2620,Male,African-American,(M1),Viol Injunct Domestic Violence,1,(M1),Viol Injunct Domestic Violence,,,,1,0
2628,Female,Hispanic,(M1),DUI - Enhanced,,,,,,,0,0
2643,Male,Caucasian,(F3),Aggravated Assault W/o Firearm,,,,,,,0,0
2646,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
2649,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2664,Male,African-American,(F3),Aggravated Assault W/Dead Weap,1,(F2),Throw Deadly Missile Into Veh,,(F2),Throw Deadly Missile Into Veh,1,1
2668,Female,Caucasian,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2670,Male,Other,(M1),Battery,,,,,,,0,0
2679,Female,Caucasian,(M1),Battery,,,,,,,0,0
2697,Male,Hispanic,(M1),Extradition/Defendants,,,,,,,0,0
2707,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2714,Male,Hispanic,(M1),Battery,,,,,,,0,0
2717,Male,Caucasian,(M2),arrest case no charge,,,,,,,0,0
2740,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M2),Petit Theft,,,,1,0
2747,Male,Caucasian,(F3),arrest case no charge,2,(M1),Misuse Of Wireless 911 System,,,,1,0
2759,Male,Caucasian,(M1),Refuse Submit Blood/Breath Test,,,,,,,0,0
2770,Female,Other,(F2),Aggrav Battery w/Deadly Weapon,,,,,,,0,0
2788,Male,Caucasian,(F2),Agg Battery Grt/Bod/Harm,,,,,,,0,0
2796,Male,Caucasian,(F3),arrest case no charge,,,,,,,0,0
2799,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
2808,Male,African-American,(F3),Attempt Burglary (Struct),1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2822,Male,African-American,(MO3),arrest case no charge,,,,,,,0,0
2829,Male,Hispanic,(F3),Crimin Mischief Damage $1000+,,,,,,,0,0
2844,Male,Hispanic,(F3),Pos Cannabis W/Intent Sel/Del,4,(F3),Pos Cannabis W/Intent Sel/Del,,,,1,0
2874,Male,African-American,(M1),Battery,3,(M2),Driving while DL Susp / Financial Resp,,,,1,0
2913,Male,African-American,(M1),Battery,,,,,,,0,0
2916,Male,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2924,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
2925,Male,Hispanic,(M1),Battery,,,,,,,0,0
2928,Male,African-American,(M2),Violation License Restrictions,,,,,,,0,0
2934,Male,African-American,(F3),Burglary Structure Unoccup,1,(M1),Possess Cannabis/20 Grams Or Less,,,,1,0
2945,Female,Caucasian,(M1),Battery on Law Enforc Officer,,,,,,,0,0
2954,Male,Caucasian,(F3),Burglary Structure Unoccup,,,,,,,0,0
2970,Male,Native American,(F1),Aggr Child Abuse-Torture;Punish,,,,,,,0,0
2988,Male,Caucasian,(F1),arrest case no charge,,,,,,,0,0
2990,Male,Caucasian,(M2),DUI - Enhanced,,,,,,,0,0
3014,Male,African-American,(F3),Pos Cannabis W/Intent Sel/Del,1,(M2),Operating W/O Valid License,,,,1,0
3020,Male,African-American,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3026,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
3051,Male,African-American,(M1),Battery,,,,,,,0,0
3057,Male,African-American,(F3),Felony Driving While Lic Suspd,3,(M2),Driving License Suspended,,,,1,0
3076,Male,Caucasian,(M1),Driving Under The Influence,,,,,,,0,0
3092,Female,African-American,(M1),Battery,,,,,,,0,0
3109,Male,Caucasian,(M2),Disorderly Conduct,,,,,,,0,0
3115,Female,African-American,(M2),Prostitution/Lewd Act Assignation,,,,,,,0,0
3117,Male,African-American,(F3),Grand Theft in the 3rd Degree,1,(M1),Trespass Other Struct/Conve,,,,1,0
3134,Male,African-American,(M1),Battery,1,(M1),Battery,,(M1),Battery,1,1
3143,Male,Caucasian,(F3),False Ownership Info/Pawn Item,2,(F3),False Verif Ownership Pawn Shp,,,,1,0
3163,Male,Caucasian,(M1),Battery,,,,,,,0,0
3164,Male,African-American,(F3),arrest case no charge,1,(M2),Reckless Driving,,,,1,0
3188,Male,Other,(F3),arrest case no charge,,,,,,,0,0
3197,Female,Other,(M1),Battery,,,,,,,0,0
3203,Female,Caucasian,(F3),Possession of Cocaine,,,,,,,0,0
3219,Female,African-American,(F3),Aggravated Assault W/Dead Weap,,,,,,,0,0
3228,Male,African-American,(F3),Tampering With Physical Evidence,,,,,,,0,0
3230,Female,African-American,(F3),arrest case no charge,,,,,,,0,0
3240,Female,African-American,(F3),Poss Anti-Shoplifting Device,,,,,,,0,0
3242,Male,African-American,(F2),Deliver Cocaine,,,,,,,0,0
3259,Female,Native American,(F3),Driving While License Revoked,1,(M2),DWLS Canceled Disqul 1st Off,,,,1,0
3278,Male,African-American,(F3),Possession of Cocaine,2,(M2),Operating W/O Valid License,,,,1,0
3281,Male,Caucasian,(F3),Crimin Mischief Damage $1000+,2,(M2),Susp Drivers Lic 1st Offense,,(F3),Felony Battery (Dom Strang),1,1
3292,Male,Hispanic,(F3),Possession of Cocaine,,,,,,,0,0
3302,Female,Caucasian,(F3),arrest case no charge,1,(M2),Driving License Suspended,,,,1,0
3305,Female,Caucasian,(F3),Resist Officer w/Violence,1,(M1),,,,,1,0
3317,Female,Caucasian,(F3),Grand Theft in the 3rd Degree,,,,,,,0,0
3359,Male,African-American,(F3),Possession of Cocaine,1,(F3),Possession of Cocaine,,,,1,0
3361,Male,African-American,(F3),arrest case no charge,,,,,,,0,0
3373,Male,Caucasian,(F2),arrest case no charge,,,,,,,0,0
3386,Male,Caucasian,(F3),Battery on a Person Over 65,4,(M2),Susp Drivers Lic 1st Offense,,(M2),Assault,1,1
3390,Male,Caucasian,(M1),DUI Level 0.15 Or Minor In Veh,,,,,,,0,0
3399,Male,African-American,(F3),Possession of Cocaine,,,,,,,0,0
3401,Male,African-American,(M2),Operating W/O Valid License,1,(M2),Operating W/O Valid License,,,,1,0
3409,Male,African-American,(M2),Open Carrying Of Weapon,,,,,,,0,0
3425,Male,Hispanic,(F3),Deliver 3;4 Methylenediox,1,(M1),Possess Drug Paraphernalia,,,,1,0
3447,Male,Hispanic,(F2),Burglary Unoccupied Dwelling,,,,,,,0,0
3465,Male,Other,(F3),arrest case no charge,,,,,,,0,0
3480,Male,African-American,(M1),DUI Property Damage/Injury,,,,,,,0,0
